	0	1
24521	-4	6
24522	12	0
24523	13	-41
24524	-1	-13
24525	4	-6
24526	-16	-20
24527	-5	-3
24528	4	-16
24529	31	5
24530	13	1
24531	6	0
24532	-4	-8
24533	29	11
24534	-9	-17
24535	-2	-20
24536	1	-15
24537	14	4
24538	-18	-2
24539	37	-9
24540	-9	-1
24541	14	12
24542	-2	18
24543	23	-11
24544	-12	20
24545	11	9
24546	-3	-15
24547	-10	20
24548	-12	4
24549	17	7
24550	19	3
24551	-6	-12
24552	11	-13
24553	4	-18
24554	20	-16
24555	27	-11
24556	9	-7
24557	4	6
24558	16	8
24559	-15	15
24560	8	-36
24561	-19	-21
24562	-21	-1
24563	-10	0
24564	4	-4
24565	-9	9
24566	9	5
24567	10	4
24568	9	13
24569	24	-30
24570	12	24
24571	5	-45
24572	3	11
24573	-12	-22
24574	8	-12
24575	-21	-7
24576	-4	2
24577	5	-3
24578	1	15
24579	20	-8
24580	-4	-18
24581	23	-13
24582	3	-15
24583	-8	-4
24584	3	1
24585	-30	14
24586	24	6
24587	-11	-11
24588	-15	3
24589	-34	-18
24590	-24	6
24591	3	-21
24592	60	-66
24593	-33	-17
24594	11	33
24595	-12	12
24596	-8	-6
24597	5	5
24598	21	-9
24599	8	4
24600	9	11
24601	2	6
24602	24	-18
24603	-13	-1
24604	11	-19
24605	2	-2
24606	0	26
24607	9	25
24608	2	20
24609	-11	9
24610	13	-33
24611	-6	2
24612	22	8
24613	-13	-9
24614	11	17
24615	2	-10
24616	-3	3
24617	6	10
24618	4	-30
24619	35	-13
24620	7	-19
24621	6	50
24622	0	-6
24623	5	1
24624	4	14
24625	-3	29
24626	9	-25
24627	-24	16
24628	8	30
24629	11	-1
24630	-5	1
24631	4	4
24632	5	-5
24633	-4	-20
24634	6	-16
24635	-25	31
24636	-9	1
24637	-20	0
24638	6	-8
24639	5	-3
24640	0	-38
24641	-9	15
24642	-25	45
24643	4	-4
24644	-10	16
24645	-1	7
24646	-5	5
24647	-22	-2
24648	7	-3
24649	-8	8
24650	-22	4
24651	-35	5
24652	15	-19
24653	-10	22
24654	0	-2
24655	-7	-11
24656	-10	0
24657	-9	-5
24658	-9	1
24659	2	-6
24660	16	-2
24661	11	-5
24662	11	-11
24663	16	-8
24664	11	-15
24665	-34	2
24666	-8	14
24667	-23	17
24668	7	-15
24669	0	-8
24670	6	4
24671	-3	-27
24672	12	-10
24673	-11	5
24674	-11	19
24675	-4	-28
24676	-10	4
24677	17	-3
24678	5	-5
24679	-2	-2
24680	-17	1
24681	18	-10
24682	-8	6
24683	-3	33
24684	-5	-15
24685	4	-4
24686	2	0
24687	13	-7
24688	0	-2
24689	23	-17
24690	27	-23
24691	-28	0
24692	18	-32
24693	-21	3
24694	23	-15
24695	-14	18
24696	-15	-9
24697	18	-10
24698	-20	18
24699	-5	19
24700	-11	19
24701	4	-8
24702	-6	-4
24703	-9	43
24704	-3	-1
24705	16	8
24706	0	-14
24707	-15	13
24708	7	-15
24709	4	-36
24710	-16	14
24711	-5	-29
24712	-4	2
24713	17	1
24714	11	-7
24715	10	-26
24716	-4	-6
24717	15	7
24718	-15	19
24719	14	22
24720	3	-7
24721	28	-20
24722	4	-2
24723	7	-1
24724	-7	-5
24725	-12	16
24726	-12	6
24727	-23	1
24728	16	10
24729	11	-5
24730	-11	-29
24731	14	-26
24732	-4	-22
24733	-11	1
24734	3	-7
24735	10	-6
24736	-3	-1
24737	-14	2
24738	10	-20
24739	-19	17
24740	11	9
24741	10	6
24742	-2	-16
24743	27	39
24744	-20	22
24745	-5	-25
24746	1	3
24747	2	10
24748	0	14
24749	-35	-11
24750	3	21
24751	2	10
24752	1	19
24753	8	-12
24754	20	-46
24755	-27	17
24756	-33	-23
24757	0	-4
24758	-12	22
24759	-1	15
24760	-2	8
24761	7	-9
24762	17	7
24763	16	-16
24764	-14	4
24765	17	9
24766	23	-23
24767	-4	0
24768	-1	1
24769	16	-4
24770	4	2
24771	7	-13
24772	27	-23
24773	-18	6
24774	-14	0
24775	7	11
24776	2	-4
24777	-7	17
24778	-9	-11
24779	-12	4
24780	-24	-2
24781	-19	-7
24782	15	-11
24783	10	2
24784	-1	1
24785	-10	-26
24786	18	-36
24787	31	-5
24788	-17	17
24789	-16	40
24790	8	-2
24791	-1	-9
24792	0	-14
24793	-11	33
24794	-5	21
24795	-14	-6
24796	-14	12
24797	-11	-7
24798	-21	17
24799	0	-20
24800	-11	11
24801	8	-8
24802	-24	-6
24803	5	-11
24804	-3	-13
24805	-6	18
24806	2	-8
24807	9	13
24808	-40	10
24809	-7	-23
24810	15	5
24811	6	14
24812	2	28
24813	9	1
24814	19	-3
24815	0	4
24816	-9	1
24817	4	-12
24818	24	2
24819	3	7
24820	23	-3
24821	-18	10
24822	-10	-8
24823	-21	-1
24824	-8	22
24825	3	-13
24826	-11	3
24827	2	-26
24828	2	12
24829	27	-17
24830	-3	11
24831	-8	28
24832	-34	8
24833	-5	-25
24834	3	5
24835	30	-10
24836	8	-2
24837	15	-25
24838	-25	17
24839	12	4
24840	-11	-29
24841	-12	8
24842	-14	-16
24843	3	11
24844	9	-5
24845	-2	-2
24846	16	22
24847	-9	7
24848	0	-22
24849	7	15
24850	3	-15
24851	4	4
24852	2	28
24853	19	19
24854	3	21
24855	-18	18
24856	-19	19
24857	6	-10
24858	-16	26
24859	-17	7
24860	-15	23
24861	8	-8
24862	-6	16
24863	7	-29
24864	-2	24
24865	13	-7
24866	-15	3
24867	-2	-10
24868	8	2
24869	9	-3
24870	13	-5
24871	-4	-16
24872	9	3
24873	-14	-14
24874	8	2
24875	-5	-1
24876	-11	15
24877	12	-4
24878	-2	-4
24879	-1	15
24880	26	-16
24881	-1	-5
24882	3	5
24883	2	14
24884	16	-14
24885	-17	-25
24886	-25	-7
24887	0	4
24888	-21	9
24889	-14	2
24890	-8	2
24891	-3	13
24892	-37	13
24893	16	-4
24894	6	-32
24895	-7	-7
24896	8	6
24897	-5	-9
24898	-5	13
24899	24	28
24900	-20	-6
24901	9	13
24902	-27	3
24903	-4	-4
24904	19	-7
24905	12	4
24906	10	-4
24907	-7	1
24908	-3	27
24909	4	20
24910	-6	24
24911	-9	3
24912	-12	22
24913	1	45
24914	21	15
24915	16	-8
24916	16	6
24917	7	7
24918	-5	-3
24919	32	-24
24920	13	7
24921	8	24
24922	10	-4
24923	7	3
24924	-17	29
24925	16	-20
24926	-34	0
24927	1	-3
24928	10	-4
24929	-1	-25
24930	31	-11
24931	-26	6
24932	-2	20
24933	-3	-7
24934	-15	23
24935	-14	-22
24936	1	-9
24937	-12	-12
24938	6	8
24939	15	-1
24940	-21	-11
24941	-4	-24
24942	-10	16
24943	13	5
24944	-12	14
24945	7	-5
24946	23	-31
24947	0	-8
24948	4	-2
24949	-23	-11
24950	-15	15
24951	28	-8
24952	9	-9
24953	-22	14
24954	4	2
24955	7	-1
24956	-17	21
24957	-2	-22
24958	4	22
24959	-11	9
24960	-29	29
24961	-14	-6
24962	22	24
24963	15	-13
24964	-13	13
24965	4	-4
24966	-12	18
24967	-17	-9
24968	14	-8
24969	-5	15
24970	-11	-1
24971	-24	48
24972	16	-6
24973	3	15
24974	37	-29
24975	14	26
24976	-1	1
24977	4	-8
24978	4	2
24979	47	-45
24980	15	5
24981	22	38
24982	14	4
24983	-21	7
24984	0	-14
24985	3	27
24986	9	23
24987	6	14
24988	-30	0
24989	3	7
24990	13	-13
24991	-8	-16
24992	-39	-9
24993	26	-18
24994	-18	-4
24995	9	17
24996	9	-21
24997	-20	28
24998	12	-22
24999	9	-15
25000	12	-18
25001	-5	-1
25002	9	19
25003	-10	6
25004	14	-4
25005	-13	3
25006	1	-5
25007	-28	-4
25008	-21	13
25009	14	-14
25010	2	0
25011	27	-17
25012	-1	1
25013	-4	-16
25014	-8	-6
25015	-21	-21
25016	-28	26
25017	-19	-7
25018	-13	21
25019	14	-6
25020	-6	32
25021	-7	-3
25022	-5	-7
25023	-4	4
25024	-1	17
25025	-12	8
25026	16	-2
25027	3	7
25028	-11	-21
25029	-44	4
25030	16	-18
25031	13	-15
25032	18	-8
25033	9	-3
25034	11	5
25035	-12	-16
25036	6	32
25037	-13	27
25038	9	11
25039	40	4
25040	-7	-1
25041	-12	16
25042	12	10
25043	-7	17
25044	47	-19
25045	20	-8
25046	8	18
25047	31	-21
25048	-14	4
25049	7	3
25050	13	-9
25051	16	8
25052	-50	0
25053	-31	5
25054	-25	-3
25055	-40	28
25056	-1	-23
25057	-2	-6
25058	-2	-4
25059	-13	7
25060	-19	47
25061	14	18
25062	22	-8
25063	29	-3
25064	-6	-4
25065	-5	-5
25066	13	-5
25067	0	16
25068	-2	-16
25069	-3	5
25070	3	-11
25071	-12	-8
25072	11	-3
25073	4	4
25074	-12	-18
25075	-9	3
25076	-3	-13
25077	16	-4
25078	-28	-26
25079	1	-11
25080	-4	-2
25081	-9	11
25082	-7	-13
25083	2	18
25084	-4	34
25085	5	-3
25086	-9	17
25087	-18	22
25088	-14	-6
25089	17	-21
25090	5	21
25091	-2	-20
25092	8	12
25093	-15	15
25094	29	-3
25095	0	-2
25096	-23	9
25097	6	-12
25098	-28	28
25099	-1	1
25100	-27	17
25101	8	2
25102	10	-6
25103	27	-19
25104	-2	-6
25105	3	5
25106	3	3
25107	22	-8
25108	-16	28
25109	-1	1
25110	27	-9
25111	8	14
25112	23	3
25113	2	-8
25114	-12	-20
25115	9	-9
25116	7	-5
25117	16	-26
25118	10	30
25119	13	-25
25120	0	24
25121	21	-17
25122	-3	-11
25123	20	-6
25124	10	-22
25125	9	-21
25126	1	-11
25127	18	-20
25128	-17	-13
25129	-6	12
25130	-16	20
25131	9	-9
25132	15	19
25133	-16	-6
25134	-22	-6
25135	9	-13
25136	18	18
25137	1	-1
25138	1	5
25139	6	-12
25140	-20	16
25141	13	-9
25142	17	-11
25143	-8	-26
25144	11	-1
25145	16	6
25146	-2	-2
25147	-3	-5
25148	-13	-5
25149	30	-8
25150	20	-20
25151	-7	-9
25152	4	-8
25153	-15	-13
25154	1	1
25155	-4	22
25156	8	4
25157	7	-31
25158	-13	-17
25159	16	14
25160	-9	-25
25161	-2	-8
25162	-32	-4
25163	1	3
25164	-3	-11
25165	-6	4
25166	-4	28
25167	3	9
25168	-14	14
25169	13	-21
25170	1	13
25171	6	0
25172	-22	2
25173	7	-7
25174	-21	-1
25175	2	-12
25176	-1	23
25177	20	2
25178	10	-22
25179	-3	-17
25180	-7	-11
25181	-36	14
25182	6	-18
25183	7	-7
25184	-20	36
25185	15	-3
25186	-9	3
25187	8	-10
25188	-12	16
25189	17	-37
25190	-11	9
25191	-16	-10
25192	23	15
25193	-4	6
25194	-14	14
25195	25	3
25196	9	-19
25197	-4	2
25198	-6	-18
25199	-17	-7
25200	-4	8
25201	-7	23
25202	-15	-3
25203	-8	-14
25204	12	8
25205	-5	-23
25206	3	11
25207	-4	10
25208	-7	5
25209	0	2
25210	-2	2
25211	-21	-15
25212	-13	15
25213	-8	18
25214	2	-6
25215	13	7
25216	-17	7
25217	4	-14
25218	8	-8
25219	-21	29
25220	-1	-25
25221	6	12
25222	-2	18
25223	19	-23
25224	-2	10
25225	-19	35
25226	-29	7
25227	12	-26
25228	4	8
25229	9	23
25230	-9	15
25231	22	-4
25232	-23	21
25233	0	-18
25234	0	-8
25235	-23	-1
25236	-3	-3
25237	22	-8
25238	-10	-2
25239	1	-1
25240	10	-22
25241	3	17
25242	-11	-39
25243	4	-14
25244	-28	8
25245	-21	5
25246	1	-3
25247	14	-12
25248	3	-17
25249	14	24
25250	26	-34
25251	-5	-7
25252	23	-17
25253	-4	-14
25254	4	-8
25255	-1	5
25256	22	18
25257	-5	25
25258	21	-23
25259	20	-26
25260	-40	16
25261	11	-35
25262	13	9
25263	-22	-12
25264	7	-5
25265	8	-2
25266	-12	-20
25267	15	5
25268	3	-17
25269	6	-20
25270	-22	22
25271	-9	17
25272	4	-8
25273	-1	1
25274	1	33
25275	18	-4
25276	14	2
25277	-9	-7
25278	13	1
25279	-4	18
25280	-33	15
25281	18	12
25282	10	-18
25283	-9	17
25284	9	5
25285	-18	-12
25286	-10	10
25287	-11	-9
25288	14	22
25289	-9	61
25290	-15	-3
25291	8	-34
25292	10	-10
25293	1	3
25294	7	-13
25295	-4	2
25296	7	-9
25297	-12	-6
25298	0	16
25299	3	21
25300	-19	13
25301	-20	26
25302	-12	32
25303	25	-9
25304	8	-8
25305	11	-19
25306	1	25
25307	-10	12
25308	-8	-8
25309	-31	-13
25310	15	-21
25311	-6	12
25312	-19	21
25313	-18	32
25314	2	-18
25315	-3	-17
25316	-45	3
25317	22	-8
25318	10	2
25319	23	21
25320	-8	-12
25321	-17	9
25322	-23	25
25323	6	-16
25324	0	4
25325	-27	7
25326	3	-9
25327	-34	36
25328	3	7
25329	-6	12
25330	-26	18
25331	-13	-7
25332	-7	1
25333	10	0
25334	-30	14
25335	-7	-41
25336	40	-24
25337	-3	-9
25338	-17	15
25339	14	-12
25340	8	4
25341	11	9
25342	-3	-3
25343	10	-16
25344	-2	10
25345	13	3
25346	9	37
25347	6	-8
25348	18	-22
25349	11	-3
25350	-9	11
25351	14	16
25352	5	5
25353	-10	20
25354	-16	-16
25355	-29	13
25356	-13	-1
25357	-6	28
25358	0	16
25359	9	-29
25360	-28	16
25361	-15	11
25362	-3	-11
25363	12	-34
25364	-8	20
25365	23	9
25366	-9	3
25367	8	-2
25368	5	13
25369	28	-34
25370	6	-14
25371	-5	-19
25372	11	11
25373	8	-30
25374	-14	2
25375	-3	-5
25376	-30	18
25377	-9	-15
25378	-33	-1
25379	-6	-32
25380	-10	14
25381	5	-1
25382	-11	9
25383	-22	4
25384	25	1
25385	0	6
25386	-6	18
25387	-13	5
25388	-9	-1
25389	-12	-6
25390	-6	-10
25391	9	7
25392	-18	18
25393	5	-1
25394	1	25
25395	34	-4
25396	-26	14
25397	7	-11
25398	-1	15
25399	-6	4
25400	-25	-5
25401	0	-26
25402	-10	-10
25403	13	11
25404	1	-23
25405	24	-6
25406	14	-2
25407	3	1
25408	6	22
25409	-13	9
25410	-17	-5
25411	-18	28
25412	-20	4
25413	27	17
25414	-21	27
25415	-20	-34
25416	5	-3
25417	16	-14
25418	2	6
25419	-21	-11
25420	25	-7
25421	-22	20
25422	-12	4
25423	3	1
25424	-14	-10
25425	21	-13
25426	-7	13
25427	10	4
25428	24	24
25429	5	-17
25430	17	-11
25431	-4	30
25432	19	15
25433	-12	22
25434	6	10
25435	-7	15
25436	23	-9
25437	-2	12
25438	12	0
25439	5	-5
25440	-40	16
25441	-13	-7
25442	-1	3
25443	-4	-6
25444	14	10
25445	-13	-19
25446	3	23
25447	10	16
25448	7	11
25449	0	6
25450	14	-2
25451	13	11
25452	3	3
25453	-6	20
25454	-8	-8
25455	5	-13
25456	-2	22
25457	11	13
25458	3	35
25459	-2	-12
25460	-8	-16
25461	-1	9
25462	-17	3
25463	4	-2
25464	-25	-5
25465	-22	20
25466	-12	8
25467	1	-9
25468	-9	-5
25469	-16	10
25470	-2	14
25471	1	-5
25472	11	19
25473	-8	6
25474	4	20
25475	11	-3
25476	13	13
25477	-4	2
25478	4	-24
25479	-3	-21
25480	6	-2
25481	17	-5
25482	-13	3
25483	4	18
25484	2	10
25485	3	5
25486	5	-23
25487	-4	-18
25488	-13	-5
25489	-6	4
25490	6	10
25491	27	-3
25492	21	-23
25493	-10	-12
25494	10	-2
25495	-7	27
25496	16	8
25497	13	-5
25498	-9	3
25499	-10	4
25500	-4	0
25501	-1	25
25502	5	-7
25503	-6	-8
25504	17	-15
25505	-20	-6
25506	0	-32
25507	-3	7
25508	3	-41
25509	8	18
25510	-32	0
25511	-9	17
25512	0	12
25513	17	-9
25514	-9	51
25515	-2	0
25516	4	-12
25517	3	-3
25518	-7	13
25519	14	0
25520	3	23
25521	-4	-14
25522	12	-20
25523	11	-7
25524	9	-3
25525	-4	2
25526	12	-16
25527	-43	31
25528	-20	-4
25529	-5	-15
25530	-3	1
25531	14	-12
25532	36	-4
25533	-7	-1
25534	7	-17
25535	14	8
25536	-11	5
25537	-16	10
25538	20	0
25539	-11	23
25540	5	9
25541	2	8
25542	-18	10
25543	1	-13
25544	28	0
25545	-15	-5
25546	-5	11
25547	-6	12
25548	-6	10
25549	13	3
25550	11	27
25551	8	34
25552	-1	-21
25553	12	-18
25554	24	-36
25555	-9	13
25556	-17	19
25557	-10	16
25558	-10	22
25559	31	-7
25560	8	-16
25561	-1	17
25562	-15	9
25563	-10	-28
25564	14	-18
25565	3	5
25566	5	-31
25567	-8	10
25568	1	-3
25569	-6	16
25570	-6	-6
25571	-7	-1
25572	-7	21
25573	-12	26
25574	-4	-8
25575	-3	-9
25576	20	-16
25577	-1	33
25578	9	-7
25579	6	-8
25580	-6	6
25581	-13	-3
25582	-7	-19
25583	-28	-6
25584	1	-11
25585	-8	10
25586	-4	8
25587	-11	11
25588	-3	-3
25589	6	-4
25590	30	-22
25591	-7	15
25592	-2	-38
25593	-17	-3
25594	-27	1
25595	-4	6
25596	0	16
25597	7	25
25598	37	-15
25599	18	4
25600	-12	-6
25601	9	1
25602	33	19
25603	-16	8
25604	-26	8
25605	-27	1
25606	1	-5
25607	-6	-22
25608	19	-11
25609	2	-14
25610	12	-6
25611	-7	-7
25612	-9	5
25613	-20	8
25614	14	-4
25615	1	-23
25616	14	20
25617	1	5
25618	-7	7
25619	-14	18
25620	-4	10
25621	17	-3
25622	33	-5
25623	-4	16
25624	-1	25
25625	-12	16
25626	6	-16
25627	29	13
25628	-25	1
25629	-30	6
25630	0	6
25631	13	-23
25632	-4	-2
25633	-21	23
25634	-25	-11
25635	-24	20
25636	-6	4
25637	-13	23
25638	-29	-11
25639	14	-10
25640	-17	-7
25641	-8	24
25642	18	-24
25643	-23	-7
25644	-9	-15
25645	6	-2
25646	0	-22
25647	13	1
25648	12	-14
25649	-11	25
25650	-35	-13
25651	-28	-4
25652	-22	12
25653	-3	5
25654	-3	19
25655	-34	6
25656	-23	15
25657	-4	4
25658	18	0
25659	-9	-5
25660	-23	11
25661	-6	14
25662	4	10
25663	23	-21
25664	2	-16
25665	1	5
25666	25	-9
25667	-18	6
25668	-22	0
25669	11	-9
25670	11	13
25671	2	6
25672	-11	3
25673	26	-22
25674	-36	10
25675	3	-25
25676	3	9
25677	30	-2
25678	-28	30
25679	-15	33
25680	10	-4
25681	-33	3
25682	15	-11
25683	14	-38
25684	-2	4
25685	-3	13
25686	-39	7
25687	18	6
25688	7	-7
25689	2	10
25690	12	10
25691	37	-3
25692	17	-17
25693	2	-42
25694	20	-6
25695	-13	27
25696	-8	-2
25697	9	5
25698	9	-17
25699	0	0
25700	12	6
25701	-9	-1
25702	7	-35
25703	8	24
25704	7	41
25705	14	-14
25706	-4	14
25707	13	21
25708	-15	15
25709	6	-10
25710	-40	26
25711	7	-9
25712	-14	8
25713	13	-3
25714	1	3
25715	22	-10
25716	-10	4
25717	-5	19
25718	3	1
25719	-14	-26
25720	3	5
25721	-20	28
25722	-10	-20
25723	-27	-3
25724	-35	23
25725	12	12
25726	-18	8
25727	3	-1
25728	11	1
25729	-18	10
25730	-2	16
25731	15	-5
25732	-13	-15
25733	-8	-12
25734	0	-10
25735	-29	19
25736	-6	16
25737	11	-5
25738	-27	-9
25739	16	-16
25740	4	-22
25741	-5	11
25742	-23	-1
25743	-6	-10
25744	3	-7
25745	8	8
25746	32	-10
25747	-1	19
25748	7	1
25749	22	-6
25750	18	-16
25751	-5	-1
25752	-20	34
25753	23	3
25754	-23	7
25755	18	-6
25756	18	-4
25757	-29	11
25758	-11	-13
25759	4	-4
25760	17	-1
25761	6	-6
25762	-10	8
25763	1	-3
25764	13	-1
25765	28	-12
25766	-12	6
25767	-7	-3
25768	-8	10
25769	3	-33
25770	-15	23
25771	6	-6
25772	6	-4
25773	15	7
25774	25	23
25775	12	-8
25776	-13	-11
25777	6	-22
25778	2	-28
25779	23	-17
25780	15	-7
25781	-4	-16
25782	-4	-6
25783	11	-17
25784	-20	18
25785	21	-23
25786	-9	37
25787	-18	-2
25788	-6	0
25789	-23	13
25790	-13	-3
25791	0	4
25792	-5	21
25793	8	4
25794	-16	18
25795	15	-9
25796	13	-5
25797	12	-4
25798	8	-38
25799	25	-7
25800	10	-8
25801	1	21
25802	3	9
25803	0	-16
25804	-14	-4
25805	-25	15
25806	1	7
25807	-4	12
25808	-3	19
25809	4	-16
25810	-20	38
25811	9	-19
25812	11	-15
25813	-4	0
25814	4	18
25815	-21	19
25816	6	-8
25817	-25	-5
25818	1	15
25819	-12	24
25820	18	4
25821	-15	21
25822	15	-7
25823	-16	8
25824	-1	13
25825	14	-26
25826	-6	8
25827	27	-25
25828	13	-5
25829	-2	14
25830	6	0
25831	9	-31
25832	-10	-4
25833	-9	11
25834	-7	-1
25835	8	-16
25836	-30	40
25837	-15	-11
25838	-21	5
25839	24	12
25840	15	5
25841	-4	8
25842	-36	6
25843	-1	-13
25844	13	-9
25845	-20	12
25846	-12	-10
25847	-7	13
25848	-8	-2
25849	-1	-9
25850	21	-25
25851	-10	-18
25852	-4	-18
25853	-7	5
25854	3	-3
25855	-22	-6
25856	12	-18
25857	9	29
25858	9	-25
25859	-4	0
25860	16	-2
25861	-1	31
25862	3	1
25863	24	20
25864	-5	5
25865	-2	-2
25866	12	2
25867	-23	9
25868	-3	19
25869	-34	50
25870	4	2
25871	-17	-9
25872	16	-2
25873	-13	-1
25874	-9	-3
25875	-4	36
25876	-4	2
25877	-15	-3
25878	-19	-9
25879	4	-16
25880	17	-17
25881	-14	10
25882	4	-30
25883	-13	15
25884	19	-15
25885	-22	66
25886	24	-38
25887	-19	37
25888	22	-24
25889	-11	1
25890	25	-1
25891	6	10
25892	26	-28
25893	-21	7
25894	35	-27
25895	-14	2
25896	17	7
25897	14	2
25898	12	-26
25899	3	-1
25900	-5	-15
25901	-10	10
25902	20	-6
25903	9	9
25904	16	-30
25905	-15	17
25906	-3	7
25907	8	4
25908	0	14
25909	-5	23
25910	-1	-15
25911	-12	16
25912	5	3
25913	-12	12
25914	18	0
25915	-1	11
25916	3	-3
25917	-32	12
25918	2	16
25919	-19	9
25920	24	-30
25921	-1	31
25922	3	-27
25923	-20	-8
25924	6	-8
25925	-41	23
25926	19	-15
25927	-10	14
25928	-1	-11
25929	8	24
25930	18	-16
25931	-7	5
25932	7	-11
25933	-18	22
25934	-4	-2
25935	1	-23
25936	-10	16
25937	27	-9
25938	11	-47
25939	6	2
25940	4	2
25941	19	-13
25942	-1	-11
25943	20	-8
25944	-9	13
25945	-18	-14
25946	-4	6
25947	-3	9
25948	15	1
25949	12	4
25950	18	-20
25951	9	-11
25952	20	-6
25953	-3	-7
25954	9	-17
25955	4	4
25956	2	-20
25957	-3	-3
25958	-7	-9
25959	6	-10
25960	-1	-19
25961	-14	-22
25962	8	-26
25963	-15	-3
25964	23	1
25965	-16	-20
25966	26	0
25967	9	-3
25968	-20	-2
25969	-25	3
25970	19	1
25971	4	-16
25972	-2	24
25973	-13	31
25974	19	-27
25975	14	-34
25976	-7	19
25977	22	6
25978	12	-6
25979	-5	19
25980	-11	7
25981	-8	0
25982	6	16
25983	27	7
25984	-5	9
25985	-10	-14
25986	-2	-16
25987	27	-33
25988	-31	15
25989	6	2
25990	22	28
25991	-3	13
25992	-2	8
25993	-13	7
25994	17	-1
25995	4	-16
25996	2	4
25997	-11	9
25998	7	-7
25999	8	-8
26000	-7	35
26001	14	10
26002	2	-12
26003	-11	-19
26004	31	5
26005	-18	-2
26006	-10	0
26007	3	3
26008	-18	20
26009	21	-15
26010	-9	-3
26011	-32	32
26012	2	4
26013	-1	7
26014	-15	-9
26015	-16	24
26016	-1	9
26017	-20	4
26018	-4	-6
26019	3	19
26020	13	3
26021	44	-24
26022	20	18
26023	-3	-3
26024	10	-12
26025	-15	5
26026	-37	9
26027	16	-4
26028	-10	12
26029	3	3
26030	9	-17
26031	-12	48
26032	-9	1
26033	-6	14
26034	18	-20
26035	-5	-29
26036	9	-13
26037	6	10
26038	-14	-8
26039	-11	-15
26040	-4	6
26041	9	-15
26042	-5	13
26043	10	-18
26044	-4	-2
26045	-17	-9
26046	25	23
26047	-2	14
26048	13	-25
26049	-14	6
26050	38	-8
26051	17	1
26052	17	-9
26053	0	-24
26054	24	26
26055	29	-3
26056	-12	-18
26057	-1	-17
26058	-23	-5
26059	-18	10
26060	18	0
26061	-13	39
26062	5	-9
26063	16	-12
26064	-15	19
26065	24	24
26066	-16	-10
26067	17	-7
26068	-3	-9
26069	-2	-10
26070	-26	16
26071	1	-27
26072	10	20
26073	-25	35
26074	37	11
26075	-24	20
26076	-8	-22
26077	-13	15
26078	-11	7
26079	-26	-18
26080	11	-19
26081	-22	-2
26082	10	4
26083	31	-17
26084	-1	25
26085	-8	20
26086	-12	-6
26087	-13	-9
26088	-6	16
26089	-1	19
26090	1	-1
26091	8	-8
26092	-16	14
26093	-5	-17
26094	-11	23
26095	2	-26
26096	5	11
26097	10	-2
26098	-6	28
26099	-7	-35
26100	-11	7
26101	28	4
26102	-12	14
26103	5	1
26104	-18	0
26105	17	37
26106	-21	-15
26107	-20	24
26108	8	-18
26109	1	-23
26110	-1	-3
26111	6	34
26112	-8	4
26113	-29	1
26114	-5	-29
26115	0	-10
26116	4	-12
26117	25	19
26118	5	-19
26119	4	10
26120	7	7
26121	4	-14
26122	6	-22
26123	-15	31
26124	-3	9
26125	0	10
26126	18	-10
26127	3	-7
26128	-18	10
26129	-5	-3
26130	23	11
26131	18	8
26132	6	-14
26133	-3	-17
26134	17	9
26135	6	24
26136	-29	11
26137	2	4
26138	24	-24
26139	-31	7
26140	13	5
26141	-6	-12
26142	4	0
26143	11	-3
26144	-4	-24
26145	-11	-5
26146	9	1
26147	-4	-6
26148	12	0
26149	-9	-27
26150	23	-29
26151	-20	22
26152	-13	7
26153	-10	0
26154	-8	-32
26155	1	-21
26156	-35	9
26157	-18	-24
26158	-32	36
26159	7	-3
26160	12	20
26161	-5	9
26162	-9	-17
26163	4	-2
26164	-20	0
26165	-11	-9
26166	17	-23
26167	-8	-14
26168	9	17
26169	-6	12
26170	12	-28
26171	15	-19
26172	-5	7
26173	26	0
26174	0	-8
26175	1	7
26176	-12	-8
26177	25	3
26178	9	29
26179	-4	18
26180	-18	26
26181	13	-1
26182	-19	5
26183	10	28
26184	-5	7
26185	-10	20
26186	24	-20
26187	-3	-1
26188	11	-9
26189	20	10
26190	26	18
26191	-3	19
26192	-28	12
26193	-37	13
26194	-1	-5
26195	0	18
26196	-6	6
26197	-5	-7
26198	19	-25
26199	-2	8
26200	9	-23
26201	-18	12
26202	-4	16
26203	-1	-3
26204	-11	9
26205	16	18
26206	-26	26
26207	15	-43
26208	10	-6
26209	-19	19
26210	-19	-19
26211	6	-24
26212	-8	20
26213	-11	-1
26214	-27	13
26215	-8	-14
26216	-23	5
26217	-6	8
26218	8	12
26219	3	5
26220	5	-19
26221	4	-18
26222	-2	-14
26223	23	-15
26224	-16	8
26225	-15	27
26226	-23	29
26227	12	-2
26228	-18	22
26229	1	-5
26230	-19	21
26231	-30	0
26232	-3	1
26233	12	-10
26234	-14	2
26235	15	17
26236	-7	21
26237	22	-32
26238	-4	0
26239	7	-3
26240	7	7
26241	4	-22
26242	8	12
26243	-13	9
26244	1	9
26245	0	-10
26246	28	4
26247	9	3
26248	-10	-2
26249	-7	27
26250	7	-5
26251	36	14
26252	18	-14
26253	-21	37
26254	-27	21
26255	24	-10
26256	3	-21
26257	-10	32
26258	-2	-34
26259	-13	1
26260	1	13
26261	-10	36
26262	18	-6
26263	-7	7
26264	-24	8
26265	17	-17
26266	-21	19
26267	-22	-20
26268	-8	4
26269	-17	1
26270	17	1
26271	-2	8
26272	-11	-15
26273	0	2
